country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,15/09/2020,-16,1,95,-32,-33,7
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,16/09/2020,-20,-2,72,-35,-33,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,17/09/2020,-19,-1,64,-37,-33,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,18/09/2020,-20,-1,57,-35,-32,7
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,19/09/2020,-29,0,53,-33,-7,3
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,20/09/2020,-28,-2,69,-32,-4,2
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,21/09/2020,-19,0,79,-37,-34,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,22/09/2020,-24,-1,37,-41,-34,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,23/09/2020,-23,1,43,-40,-32,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,24/09/2020,-26,0,1,-45,-33,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,25/09/2020,-24,4,23,-41,-31,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,26/09/2020,-26,4,53,-30,-5,4
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,27/09/2020,-27,-2,53,-33,-3,4
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,28/09/2020,-21,1,37,-41,-34,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,29/09/2020,-22,2,49,-39,-31,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,30/09/2020,-28,-1,1,-44,-32,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,01/10/2020,-26,2,10,-43,-31,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,02/10/2020,-26,4,22,-39,-29,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,03/10/2020,-28,3,21,-34,-8,4
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,04/10/2020,-41,-12,-45,-51,-12,7
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,05/10/2020,-20,3,13,-41,-32,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,06/10/2020,-21,3,18,-40,-31,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,07/10/2020,-34,0,8,-44,-32,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,08/10/2020,-32,3,18,-45,-32,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,09/10/2020,-34,4,8,-45,-30,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,10/10/2020,-37,5,23,-40,-12,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,11/10/2020,-39,-3,43,-42,-13,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,12/10/2020,-30,0,18,-45,-33,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,13/10/2020,-31,1,23,-44,-32,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,14/10/2020,-33,0,24,-44,-32,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,15/10/2020,-32,3,8,-45,-32,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,16/10/2020,-34,4,9,-46,-31,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,17/10/2020,-37,5,13,-43,-15,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,18/10/2020,-38,-3,34,-43,-15,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,19/10/2020,-26,0,-19,-48,-33,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,20/10/2020,-18,5,-3,-44,-32,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,21/10/2020,-14,9,17,-40,-31,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,22/10/2020,-51,-2,6,-54,-37,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,23/10/2020,-50,1,7,-54,-38,18
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,24/10/2020,-59,-3,-12,-61,-30,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,25/10/2020,-57,-9,20,-59,-28,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,26/10/2020,-51,-13,61,-68,-80,28
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,27/10/2020,-45,0,20,-56,-50,18
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,28/10/2020,-49,-5,8,-58,-49,19
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,29/10/2020,-51,-6,-25,-61,-50,21
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,30/10/2020,-48,1,24,-56,-48,19
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,31/10/2020,-58,-2,-17,-58,-27,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,01/11/2020,-65,-22,-39,-66,-29,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,02/11/2020,-48,-8,-13,-55,-36,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,03/11/2020,-44,0,11,-52,-35,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,04/11/2020,-46,-2,11,-53,-36,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,05/11/2020,-47,-1,0,-55,-35,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,06/11/2020,-47,2,15,-53,-34,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,07/11/2020,-52,0,7,-57,-25,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,08/11/2020,-56,-10,8,-59,-25,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,09/11/2020,-43,-4,0,-54,-35,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,10/11/2020,-43,-1,14,-52,-34,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,11/11/2020,-50,-7,-33,-58,-36,17
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,12/11/2020,-45,0,-3,-54,-35,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,13/11/2020,-45,3,1,-54,-33,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,14/11/2020,-53,-2,-21,-59,-26,13
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,15/11/2020,-56,-12,-21,-62,-25,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,16/11/2020,-44,-6,-14,-56,-34,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,17/11/2020,-42,0,14,-52,-34,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,18/11/2020,-45,-2,-8,-54,-34,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,19/11/2020,-43,0,1,-54,-34,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,20/11/2020,-45,3,-15,-54,-33,16
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,21/11/2020,-49,1,4,-55,-23,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,22/11/2020,-50,-6,15,-56,-23,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,23/11/2020,-40,-4,-6,-54,-34,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,24/11/2020,-42,-3,-13,-54,-33,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,25/11/2020,-40,1,9,-51,-33,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,26/11/2020,-40,1,-5,-53,-33,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,27/11/2020,-39,7,0,-52,-32,15
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,28/11/2020,-49,0,-5,-54,-20,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,29/11/2020,-50,-7,1,-56,-21,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,30/11/2020,-37,-1,-9,-53,-32,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,01/12/2020,-15,12,11,-41,-28,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,02/12/2020,-20,10,-1,-42,-28,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,03/12/2020,-22,9,-13,-44,-28,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,04/12/2020,-22,6,-22,-43,-27,12
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,05/12/2020,-23,7,-13,-34,-5,6
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,06/12/2020,-22,1,-7,-37,-6,6
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,07/12/2020,-10,9,-5,-41,-32,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,08/12/2020,-11,10,3,-40,-27,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,09/12/2020,-18,4,-20,-43,-28,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,10/12/2020,-15,8,-11,-41,-28,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,11/12/2020,-17,10,-3,-38,-27,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,12/12/2020,-20,10,12,-27,-3,4
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,13/12/2020,-25,-2,-26,-37,-6,6
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,14/12/2020,-8,11,4,-39,-29,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,15/12/2020,-8,14,12,-36,-28,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,16/12/2020,-11,12,-10,-38,-28,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,17/12/2020,-10,14,-6,-36,-28,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,18/12/2020,-13,13,-3,-33,-27,9
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,19/12/2020,-21,11,-5,-24,-5,3
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,20/12/2020,-12,10,8,-23,2,3
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,21/12/2020,12,29,3,-34,-34,8
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,22/12/2020,22,42,21,-30,-36,7
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,23/12/2020,18,55,-2,-37,-50,11
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,24/12/2020,-18,31,15,-51,-69,18
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,25/12/2020,-94,-92,-27,-86,-86,29
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,26/12/2020,-82,-62,-31,-70,-57,14
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,27/12/2020,-56,-22,-21,-57,-27,10
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,28/12/2020,-38,-11,3,-65,-78,25
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,29/12/2020,-29,1,52,-58,-71,22
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,30/12/2020,-26,10,34,-56,-69,22
IE,Ireland,,,,,,ChIJ-ydAXOS6WUgRCPTbzjQSfM8,31/12/2020,-38,11,-11,-65,-71,26
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,15/02/2020,-6,-9,-20,,-1,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,16/02/2020,-3,-4,-12,,2,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,17/02/2020,6,0,,,-9,2
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,18/02/2020,5,-1,,,-9,2
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,19/02/2020,5,-6,,,-11,2
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,20/02/2020,9,-1,,,-14,2
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,21/02/2020,1,0,-9,,-16,2
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,22/02/2020,1,0,-2,,1,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,23/02/2020,-5,-2,0,,5,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,24/02/2020,0,4,,,1,0
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,25/02/2020,-2,4,,,4,1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,26/02/2020,-2,-2,,,4,0
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,27/02/2020,5,4,,,4,0
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,28/02/2020,-2,6,-5,,2,-1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,29/02/2020,-7,-1,-11,,2,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,01/03/2020,-1,1,-10,,-2,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,02/03/2020,3,6,,,1,0
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,03/03/2020,13,6,,,3,-1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,04/03/2020,8,3,,,3,0
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,05/03/2020,7,4,,,5,-1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,06/03/2020,10,4,,,2,-1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,07/03/2020,0,3,-2,,1,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,08/03/2020,0,5,-2,,-3,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,09/03/2020,0,4,,,0,1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,10/03/2020,3,11,,,3,1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,11/03/2020,2,11,,,3,1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,12/03/2020,4,33,,,-1,1
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,13/03/2020,-19,13,-9,,-23,9
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,14/03/2020,-25,1,-11,,-4,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,15/03/2020,-34,8,12,,-15,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,16/03/2020,-19,16,,,-42,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,17/03/2020,-58,-31,,,-77,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,18/03/2020,-37,-12,,,-40,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,19/03/2020,-40,-16,,,-40,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,20/03/2020,-45,-12,,-64,-41,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,21/03/2020,-48,0,0,,-33,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,22/03/2020,-55,-6,,,-33,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,23/03/2020,-42,-18,,,-42,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,24/03/2020,-39,-10,,,-43,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,25/03/2020,-49,-17,,,-46,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,26/03/2020,-52,-18,,,-47,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,27/03/2020,-55,-12,,-64,-47,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,28/03/2020,-77,-21,-36,,-46,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,29/03/2020,-83,-35,-52,,-48,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,30/03/2020,-71,-28,,,-64,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,31/03/2020,-69,-20,,,-67,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,01/04/2020,-70,-26,,,-66,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,02/04/2020,-69,-21,,-70,-67,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,03/04/2020,-71,-21,-27,-70,-66,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,04/04/2020,-74,-22,-31,,-53,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,05/04/2020,-81,-26,-56,,-47,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,06/04/2020,-62,-21,,-72,-64,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,07/04/2020,-62,-14,,,-64,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,08/04/2020,-61,-16,,-79,-65,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,09/04/2020,-63,-8,,-73,-65,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,10/04/2020,-72,-20,-25,-73,-71,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,11/04/2020,-74,-11,-22,,-49,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,12/04/2020,-85,-55,-47,,-49,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,13/04/2020,-73,-39,,-76,-84,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,14/04/2020,-60,-19,,,-63,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,15/04/2020,-62,-25,,,-63,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,16/04/2020,-84,-18,,,-62,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,17/04/2020,-86,-22,-20,-67,-63,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,18/04/2020,-88,-22,-25,,-50,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,19/04/2020,-91,-29,-29,,-48,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,20/04/2020,-84,-24,,,-60,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,21/04/2020,-82,-18,,,-60,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,22/04/2020,-81,-20,,,-59,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,23/04/2020,-82,-17,,,-59,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,24/04/2020,-83,-19,,-61,-60,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,25/04/2020,-86,-19,,,-43,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,26/04/2020,-89,-25,-23,,-40,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,27/04/2020,-82,-20,,,-57,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,28/04/2020,-81,-17,,,-57,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,29/04/2020,-83,-20,,,-58,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,30/04/2020,-74,-13,,-79,-56,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,01/05/2020,-76,-19,-10,-63,-56,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,02/05/2020,-79,-18,2,,-40,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,03/05/2020,-81,-18,-16,,-40,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,04/05/2020,-76,-29,,,-80,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,05/05/2020,-67,-6,,,-55,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,06/05/2020,-68,-9,,,-54,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,07/05/2020,-70,-13,,,-54,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,08/05/2020,-70,-11,,-66,-55,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,09/05/2020,-76,-14,9,,-34,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,10/05/2020,-78,-19,-18,,-34,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,11/05/2020,-68,-16,,,-53,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,12/05/2020,-65,-6,,,-51,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,13/05/2020,-68,-12,,,-53,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,14/05/2020,-67,-8,,,-52,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,15/05/2020,-71,-10,-8,-55,-50,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,16/05/2020,-74,-13,-1,,-29,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,17/05/2020,-77,-15,-22,,-29,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,18/05/2020,-53,-8,,,-45,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,19/05/2020,-53,-3,,,-45,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,20/05/2020,-51,-7,,,-46,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,21/05/2020,-53,-4,,,-47,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,22/05/2020,-57,-7,-8,,-46,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,23/05/2020,-58,-4,-6,,-26,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,24/05/2020,-63,-8,11,,-17,
IE,Ireland,Carlow,,,IE-CW,,ChIJZ7N-axJaXUgRMAGA8azHABg,25/05/2020,-50,-1,,,-46,
